fecha,mes,sucursal,ciudad,formato_local,dia_semana,fin_de_semana,lluvia,temperatura,evento_local,caida_app_minutos,ordenes,ticket_promedio,descuento_pct,cancelaciones_pct,faltantes,reclamos,ingresos_brutos,costo_insumos,merma,empaque,comision_app,costo_personal,renta_local,servicios,marketing_local,mantenimiento,utilidad_bruta,utilidad_operativa
2025-06-01,2025-06,Cumbres,Monterrey,familiar,Sunday,1,0,21.7,0,0,109,183.89,7.4,1.64,4,4,18560.92,5674.35,401.76,344.34,1243.58,11858.8,2900.0,1372.53,792.1,223.7,10896.87,-6250.25
2025-06-01,2025-06,Tec,Monterrey,rapido_universitario,Sunday,1,0,21.7,0,0,134,152.43,8.08,1.51,4,4,18774.06,5828.77,376.3,417.26,1257.86,11895.86,2500.0,1387.04,843.47,272.25,10893.87,-6004.75
2025-06-02,2025-06,Centro,Monterrey,salon_y_retiro,Monday,0,0,24.0,0,0,106,171.55,7.69,1.5,2,1,16785.68,5062.45,241.32,290.59,1124.64,12064.88,3200.0,1386.13,795.11,259.84,10066.69,-7639.27
2025-06-02,2025-06,Cumbres,Monterrey,familiar,Monday,0,0,24.0,0,0,77,181.21,7.48,1.4,3,3,12908.67,4066.76,242.15,235.56,864.88,10888.39,2900.0,1412.51,853.8,249.47,7499.31,-8804.86
2025-06-02,2025-06,Tec,Monterrey,rapido_universitario,Monday,0,0,24.0,0,0,110,155.74,7.99,1.72,3,4,15761.54,4846.96,325.47,344.24,1056.02,10744.16,2500.0,1264.42,825.38,191.27,9188.85,-6336.37
2025-06-03,2025-06,Centro,Monterrey,salon_y_retiro,Tuesday,0,0,27.0,0,0,127,183.36,7.76,1.78,3,4,21478.95,6582.35,516.27,390.03,1439.09,11661.02,3200.0,1251.12,778.54,253.57,12551.2,-4593.05
2025-06-03,2025-06,Cumbres,Monterrey,familiar,Tuesday,0,0,27.0,0,0,80,168.85,8.17,1.58,4,2,12404.02,3864.67,284.18,215.97,831.07,10608.14,2900.0,1432.67,759.87,219.44,7208.13,-8711.99
2025-06-03,2025-06,Tec,Monterrey,rapido_universitario,Tuesday,0,0,27.0,0,0,97,156.45,8.08,1.46,4,5,13949.76,4332.59,244.45,329.16,934.63,10850.91,2500.0,1308.15,870.04,186.32,8108.93,-7606.49
2025-06-04,2025-06,Centro,Monterrey,salon_y_retiro,Wednesday,0,0,22.1,0,0,131,184.28,7.54,1.61,4,4,22321.09,6997.89,448.77,433.84,1495.51,11772.32,3200.0,1352.27,765.6,209.81,12945.07,-4354.93
2025-06-04,2025-06,Cumbres,Monterrey,familiar,Wednesday,0,0,22.1,0,0,89,176.25,7.69,1.39,4,3,14480.7,4487.79,293.75,249.03,970.21,10862.3,2900.0,1357.87,871.99,306.18,8479.92,-7818.42
2025-06-04,2025-06,Tec,Monterrey,rapido_universitario,Wednesday,0,0,22.1,0,0,91,164.53,8.25,1.51,3,5,13738.01,4228.87,300.0,311.23,920.45,10816.07,2500.0,1329.0,841.01,275.82,7977.47,-7784.43
2025-06-05,2025-06,Centro,Monterrey,salon_y_retiro,Thursday,0,0,20.4,0,0,118,175.65,7.74,1.78,5,4,19121.61,5832.77,448.22,319.49,1281.15,11515.47,3200.0,1477.19,840.84,197.11,11239.99,-5990.63
2025-06-05,2025-06,Cumbres,Monterrey,familiar,Thursday,0,0,20.4,0,0,70,176.57,7.92,1.5,4,3,11381.34,3432.92,267.43,208.27,762.55,10660.24,2900.0,1278.19,818.67,214.29,6710.18,-9161.21
2025-06-05,2025-06,Tec,Monterrey,rapido_universitario,Thursday,0,0,20.4,0,0,97,156.81,8.26,1.53,3,2,13954.84,4254.88,325.45,362.61,934.97,10615.78,2500.0,1298.82,822.62,252.58,8076.93,-7412.87
2025-06-06,2025-06,Centro,Monterrey,salon_y_retiro,Friday,1,0,23.1,0,0,151,182.75,8.2,1.84,3,4,25332.37,7880.4,610.33,492.2,1697.27,12705.66,3200.0,1396.0,850.87,217.09,14652.17,-3717.44
2025-06-06,2025-06,Cumbres,Monterrey,familiar,Friday,1,0,23.1,0,0,105,174.52,8.04,1.74,3,3,16850.42,5182.28,334.41,303.39,1128.98,11939.96,2900.0,1337.64,857.51,201.82,9901.36,-7335.57
2025-06-06,2025-06,Tec,Monterrey,rapido_universitario,Friday,1,0,23.1,0,0,128,154.92,8.38,1.63,3,5,18167.83,5624.12,380.68,444.7,1217.24,12168.38,2500.0,1491.97,859.59,261.68,10501.09,-6780.53
2025-06-07,2025-06,Centro,Monterrey,salon_y_retiro,Saturday,1,1,20.7,0,0,158,185.02,8.14,1.99,3,3,26853.68,8381.05,657.35,501.33,1799.2,12923.31,3200.0,1468.18,770.69,228.54,15514.75,-3075.97
2025-06-07,2025-06,Cumbres,Monterrey,familiar,Saturday,1,1,20.7,0,0,103,178.57,8.02,1.92,2,3,16918.93,5131.47,259.35,313.63,1133.57,12157.2,2900.0,1286.4,810.51,256.61,10080.91,-7329.81
2025-06-07,2025-06,Tec,Monterrey,rapido_universitario,Saturday,1,1,20.7,0,0,118,153.56,8.01,1.98,3,4,16668.45,5171.02,334.78,371.7,1116.79,12123.33,2500.0,1450.28,868.79,213.66,9674.17,-7481.89
2025-06-08,2025-06,Centro,Monterrey,salon_y_retiro,Sunday,1,0,24.2,0,0,164,187.55,8.19,1.86,2,3,28240.93,8438.59,438.32,567.74,1892.14,12989.99,3200.0,1302.18,795.86,245.77,16904.13,-1629.67
2025-06-08,2025-06,Cumbres,Monterrey,familiar,Sunday,1,0,24.2,0,0,104,176.74,7.92,1.62,4,5,16926.03,5238.9,359.32,350.22,1134.04,11954.93,2900.0,1336.43,746.79,271.18,9843.55,-7365.78
2025-06-08,2025-06,Tec,Monterrey,rapido_universitario,Sunday,1,0,24.2,0,0,130,161.36,7.99,1.58,3,3,19300.51,6004.21,428.2,474.51,1293.13,11909.36,2500.0,1339.22,763.26,280.05,11100.46,-5691.44
2025-06-09,2025-06,Centro,Monterrey,salon_y_retiro,Monday,0,0,24.0,0,83,117,189.0,7.31,2.44,2,5,20496.34,6137.14,295.65,408.02,1373.26,11708.42,3200.0,1336.9,785.98,195.6,12282.28,-4944.63
2025-06-09,2025-06,Cumbres,Monterrey,familiar,Monday,0,0,24.0,0,83,82,184.22,7.73,2.56,3,7,13937.91,4336.59,299.49,239.9,933.84,10753.98,2900.0,1456.26,798.01,257.89,8128.09,-8038.05
2025-06-09,2025-06,Tec,Monterrey,rapido_universitario,Monday,0,0,24.0,0,83,89,147.52,8.07,2.54,3,6,12070.19,3748.36,250.81,281.45,808.7,10809.39,2500.0,1210.19,802.5,221.58,6980.87,-8562.8
2025-06-10,2025-06,Centro,Monterrey,salon_y_retiro,Tuesday,0,1,23.1,0,99,106,187.92,8.27,2.92,2,4,18273.15,5537.09,282.2,332.2,1224.3,11629.94,3200.0,1408.27,820.53,258.49,10897.35,-6419.89
2025-06-10,2025-06,Cumbres,Monterrey,familiar,Tuesday,0,1,23.1,0,99,74,170.05,7.87,2.89,2,5,11593.22,3409.72,216.87,237.87,776.75,11145.42,2900.0,1429.63,787.5,267.86,6952.02,-9578.39
2025-06-10,2025-06,Tec,Monterrey,rapido_universitario,Tuesday,0,1,23.1,0,99,88,162.25,7.68,2.81,4,7,13182.22,4077.63,348.27,338.86,883.21,10618.66,2500.0,1371.87,766.86,235.35,7534.26,-7958.5
2025-06-11,2025-06,Centro,Monterrey,salon_y_retiro,Wednesday,0,0,22.0,0,53,126,186.31,7.95,2.52,3,6,21609.43,6687.2,496.22,382.27,1447.83,11788.36,3200.0,1494.86,817.48,197.62,12595.91,-4902.43
2025-06-11,2025-06,Cumbres,Monterrey,familiar,Wednesday,0,0,22.0,0,53,94,169.76,7.06,2.47,4,6,14831.18,4662.21,344.09,283.42,993.69,10495.79,2900.0,1296.92,817.38,259.7,8547.78,-7222.02
2025-06-11,2025-06,Tec,Monterrey,rapido_universitario,Wednesday,0,0,22.0,0,53,84,155.03,8.09,2.21,2,5,11969.7,3596.25,179.86,247.98,801.97,10851.83,2500.0,1282.1,838.55,236.62,7143.63,-8565.47
2025-06-12,2025-06,Centro,Monterrey,salon_y_retiro,Thursday,0,0,23.2,0,0,114,189.7,8.32,1.66,4,3,19827.76,6207.63,446.29,357.12,1328.46,11633.88,3200.0,1337.44,784.86,242.22,11488.25,-5710.15
2025-06-12,2025-06,Cumbres,Monterrey,familiar,Thursday,0,0,23.2,0,0,92,169.85,7.98,1.38,3,5,14378.47,4495.6,329.51,265.53,963.36,10674.23,2900.0,1367.7,749.87,203.01,8324.47,-7570.34
2025-06-12,2025-06,Tec,Monterrey,rapido_universitario,Thursday,0,0,23.2,0,0,100,153.22,8.48,1.39,4,3,14023.11,4349.21,279.3,322.94,939.55,10820.1,2500.0,1342.9,832.3,284.49,8132.11,-7647.69
2025-06-13,2025-06,Centro,Monterrey,salon_y_retiro,Friday,1,0,23.5,0,0,165,184.62,8.6,1.28,3,2,27842.71,8581.45,599.26,633.79,1865.46,12909.68,3200.0,1498.68,867.36,226.56,16162.74,-2539.54
2025-06-13,2025-06,Cumbres,Monterrey,familiar,Friday,1,0,23.5,0,0,119,181.65,8.0,1.63,4,3,19887.95,6090.38,450.33,388.39,1332.49,11884.03,2900.0,1351.74,803.98,235.13,11626.37,-5548.51
2025-06-13,2025-06,Tec,Monterrey,rapido_universitario,Friday,1,0,23.5,0,0,134,159.3,8.0,1.39,3,4,19639.47,5953.23,442.03,438.57,1315.84,11902.54,2500.0,1418.94,779.15,214.02,11489.8,-5324.86
2025-06-14,2025-06,Centro,Monterrey,salon_y_retiro,Saturday,1,0,21.6,0,0,186,172.15,7.94,1.56,4,4,29478.58,8832.33,724.99,527.62,1975.06,12835.71,3200.0,1278.51,760.15,224.58,17418.57,-880.38
2025-06-14,2025-06,Cumbres,Monterrey,familiar,Saturday,1,0,21.6,0,0,122,176.7,7.77,1.67,3,4,19882.87,6164.09,460.96,365.14,1332.15,12021.93,2900.0,1388.39,812.89,215.47,11560.53,-5778.16
2025-06-14,2025-06,Tec,Monterrey,rapido_universitario,Saturday,1,0,21.6,0,0,142,155.84,8.17,1.63,4,2,20321.41,6452.88,437.34,441.96,1361.53,12068.02,2500.0,1530.01,831.33,202.43,11627.7,-5504.1
2025-06-15,2025-06,Centro,Monterrey,salon_y_retiro,Sunday,1,0,24.0,0,0,153,183.61,7.85,1.92,3,5,25886.7,7939.13,526.62,516.9,1734.41,12955.92,3200.0,1252.69,837.24,258.25,15169.64,-3334.46
2025-06-15,2025-06,Cumbres,Monterrey,familiar,Sunday,1,0,24.0,0,0,111,172.93,8.02,1.52,3,3,17655.8,5443.2,340.69,334.15,1182.94,11777.01,2900.0,1377.96,804.77,208.17,10354.82,-6713.09
2025-06-15,2025-06,Tec,Monterrey,rapido_universitario,Sunday,1,0,24.0,0,0,135,170.09,8.33,1.39,4,4,21047.72,6507.07,436.76,483.25,1410.2,12292.13,2500.0,1410.48,789.99,219.04,12210.44,-5001.21
2025-06-16,2025-06,Centro,Monterrey,salon_y_retiro,Monday,0,0,22.3,0,0,133,178.36,7.94,1.54,3,4,21838.94,6803.95,417.54,391.76,1463.21,11857.14,3200.0,1394.63,831.74,224.06,12762.48,-4745.1
2025-06-16,2025-06,Cumbres,Monterrey,familiar,Monday,0,0,22.3,0,0,80,174.33,7.79,1.43,3,5,12859.52,3925.72,308.97,252.83,861.59,10689.9,2900.0,1373.11,806.6,257.81,7510.41,-8517.01
2025-06-16,2025-06,Tec,Monterrey,rapido_universitario,Monday,0,0,22.3,0,0,98,150.8,7.54,1.75,3,4,13663.79,4245.15,341.12,297.47,915.47,11038.04,2500.0,1315.88,840.88,278.8,7864.57,-8109.04
2025-06-17,2025-06,Centro,Monterrey,salon_y_retiro,Tuesday,0,0,21.7,0,0,116,182.94,7.95,1.44,3,4,19532.97,6108.12,406.46,342.34,1308.71,12056.17,3200.0,1448.71,824.47,208.43,11367.34,-6370.44
2025-06-17,2025-06,Cumbres,Monterrey,familiar,Tuesday,0,0,21.7,0,0,79,173.04,7.66,1.83,3,4,12623.55,3853.94,254.23,229.59,845.78,10892.97,2900.0,1354.27,795.63,248.31,7440.02,-8751.17
2025-06-17,2025-06,Tec,Monterrey,rapido_universitario,Tuesday,0,0,21.7,0,0,94,167.32,7.88,1.45,3,5,14488.41,4450.57,319.15,327.64,970.72,10915.7,2500.0,1390.34,772.54,232.25,8420.33,-7390.51
2025-06-18,2025-06,Centro,Monterrey,salon_y_retiro,Wednesday,0,0,22.9,0,0,126,189.76,7.84,1.54,4,3,22034.62,6811.77,402.82,409.7,1476.32,11519.05,3200.0,1289.74,834.15,217.32,12934.02,-4126.24
2025-06-18,2025-06,Cumbres,Monterrey,familiar,Wednesday,0,0,22.9,0,0,80,170.09,7.72,1.8,3,4,12556.03,3819.99,263.73,234.16,841.25,10789.84,2900.0,1332.54,814.87,284.96,7396.89,-8725.32
2025-06-18,2025-06,Tec,Monterrey,rapido_universitario,Wednesday,0,0,22.9,0,0,91,157.73,7.83,1.97,5,4,13230.05,4129.61,271.76,301.88,886.41,10881.47,2500.0,1380.99,770.74,216.09,7640.38,-8108.9
2025-06-19,2025-06,Centro,Monterrey,salon_y_retiro,Thursday,0,0,21.1,0,0,102,185.22,8.31,1.5,4,3,17321.53,5415.45,342.11,307.3,1160.54,11588.46,3200.0,1535.58,781.65,201.93,10096.12,-7211.5
2025-06-19,2025-06,Cumbres,Monterrey,familiar,Thursday,0,0,21.1,0,0,87,172.97,8.43,1.41,2,3,13779.85,4145.84,229.29,276.06,923.25,10580.86,2900.0,1316.25,802.83,263.79,8205.41,-7658.31
2025-06-19,2025-06,Tec,Monterrey,rapido_universitario,Thursday,0,0,21.1,0,0,96,156.08,7.64,1.73,4,6,13838.92,4271.83,347.69,301.47,927.21,10748.7,2500.0,1326.45,788.21,213.34,7990.72,-7585.98
2025-06-20,2025-06,Centro,Monterrey,salon_y_retiro,Friday,1,0,20.2,0,0,161,188.57,7.92,1.6,4,4,27956.04,8666.04,612.33,532.05,1873.05,12945.82,3200.0,1317.93,859.16,285.31,16272.57,-2335.65
2025-06-20,2025-06,Cumbres,Monterrey,familiar,Friday,1,0,20.2,0,0,125,168.74,7.47,1.53,3,5,19515.89,6023.93,416.6,399.31,1307.56,11926.61,2900.0,1446.03,848.58,200.04,11368.48,-5952.78
2025-06-20,2025-06,Tec,Monterrey,rapido_universitario,Friday,1,0,20.2,0,0,130,155.29,7.66,1.32,2,3,18641.11,5552.47,307.15,408.79,1248.95,11988.23,2500.0,1354.33,740.59,190.27,11123.75,-5649.67
2025-06-21,2025-06,Centro,Monterrey,salon_y_retiro,Saturday,1,0,20.4,0,0,157,184.09,8.14,1.86,3,4,26551.26,8434.92,586.02,541.87,1778.93,12388.72,3200.0,1472.33,808.23,183.96,15209.51,-2843.74
2025-06-21,2025-06,Cumbres,Monterrey,familiar,Saturday,1,0,20.4,0,0,122,177.8,8.3,1.77,3,3,19891.84,6118.25,435.1,385.28,1332.75,11959.83,2900.0,1376.29,847.37,248.69,11620.46,-5711.73
2025-06-21,2025-06,Tec,Monterrey,rapido_universitario,Saturday,1,0,20.4,0,0,146,171.26,7.6,1.51,2,2,23102.79,6966.08,323.31,506.96,1547.89,11997.07,2500.0,1427.95,793.0,228.6,13758.55,-3188.07
2025-06-22,2025-06,Centro,Monterrey,salon_y_retiro,Sunday,1,0,20.8,0,73,168,190.27,7.64,2.53,3,7,29522.82,9228.48,587.21,598.87,1978.03,12638.12,3200.0,1453.42,817.75,213.43,17130.23,-1192.49
2025-06-22,2025-06,Cumbres,Monterrey,familiar,Sunday,1,0,20.8,0,73,107,169.83,7.93,2.39,4,5,16730.3,5175.58,367.11,286.59,1120.93,12099.48,2900.0,1285.95,698.1,220.99,9780.1,-7424.43
2025-06-22,2025-06,Tec,Monterrey,rapido_universitario,Sunday,1,0,20.8,0,73,126,163.9,7.8,2.71,4,7,19041.53,5990.32,430.91,426.94,1275.78,12159.52,2500.0,1439.63,819.24,231.86,10917.57,-6232.68
2025-06-23,2025-06,Centro,Monterrey,salon_y_retiro,Monday,0,0,21.0,0,0,121,176.99,7.97,1.7,3,4,19708.62,6156.07,375.01,368.01,1320.48,11730.58,3200.0,1436.16,871.22,182.34,11489.04,-5931.26
2025-06-23,2025-06,Cumbres,Monterrey,familiar,Monday,0,0,21.0,0,0,83,175.86,8.3,1.85,3,4,13384.31,4085.14,315.26,236.4,896.75,11054.9,2900.0,1437.59,830.29,174.78,7850.76,-8546.79
2025-06-23,2025-06,Tec,Monterrey,rapido_universitario,Monday,0,0,21.0,0,0,87,163.0,7.52,1.56,3,5,13114.27,4071.91,294.82,295.52,878.66,10845.43,2500.0,1363.56,840.98,233.76,7573.36,-8210.37
2025-06-24,2025-06,Centro,Monterrey,salon_y_retiro,Tuesday,0,0,16.1,0,0,128,183.67,8.28,1.61,4,5,21564.27,6624.21,476.46,405.42,1444.81,11681.35,3200.0,1260.78,800.96,231.66,12613.37,-4561.36
2025-06-24,2025-06,Cumbres,Monterrey,familiar,Tuesday,0,0,16.1,0,0,77,170.46,7.48,1.8,4,5,12143.1,3714.77,238.36,233.71,813.59,10547.46,2900.0,1388.33,777.26,229.09,7142.67,-8699.47
2025-06-24,2025-06,Tec,Monterrey,rapido_universitario,Tuesday,0,0,16.1,0,0,94,158.81,8.49,1.69,2,4,13660.73,4017.21,219.97,296.89,915.27,10696.49,2500.0,1463.43,783.65,219.85,8211.39,-7452.03
2025-06-25,2025-06,Centro,Monterrey,salon_y_retiro,Wednesday,0,0,18.7,0,0,130,177.66,7.57,1.68,2,3,21346.57,6485.52,339.97,394.64,1430.22,11516.7,3200.0,1308.85,781.94,242.82,12696.22,-4354.1
2025-06-25,2025-06,Cumbres,Monterrey,familiar,Wednesday,0,0,18.7,0,0,93,177.28,7.77,1.49,4,2,15206.15,4677.23,323.4,271.54,1018.81,10664.7,2900.0,1395.75,734.31,211.44,8915.16,-6991.02
2025-06-25,2025-06,Tec,Monterrey,rapido_universitario,Wednesday,0,0,18.7,0,0,87,158.92,7.53,1.75,3,4,12785.27,3935.91,262.84,280.95,856.61,11043.56,2500.0,1384.92,802.44,267.66,7448.95,-8549.63
2025-06-26,2025-06,Centro,Monterrey,salon_y_retiro,Thursday,0,1,20.3,0,0,110,179.22,8.16,1.77,4,3,18106.2,5628.2,445.17,352.91,1213.12,11530.66,3200.0,1368.1,790.5,203.18,10466.8,-6625.64
2025-06-26,2025-06,Cumbres,Monterrey,familiar,Thursday,0,1,20.3,0,0,72,171.62,8.09,1.73,3,4,11357.49,3516.51,225.66,226.46,760.95,10620.12,2900.0,1413.97,877.22,177.29,6627.91,-9360.68
2025-06-26,2025-06,Tec,Monterrey,rapido_universitario,Thursday,0,1,20.3,0,0,91,160.09,7.99,1.87,3,3,13403.93,4150.81,306.69,298.34,898.06,10670.26,2500.0,1336.21,805.58,239.08,7750.03,-7801.11
2025-06-27,2025-06,Centro,Monterrey,salon_y_retiro,Friday,1,1,18.9,0,0,142,168.23,8.1,2.2,2,2,21952.33,6592.32,388.17,428.98,1470.81,13058.63,3200.0,1364.62,823.98,249.24,13072.04,-5624.42
2025-06-27,2025-06,Cumbres,Monterrey,familiar,Friday,1,1,18.9,0,0,108,178.3,8.1,2.13,3,5,17695.73,5396.83,399.52,289.16,1185.61,11854.35,2900.0,1418.67,785.72,242.15,10424.6,-6776.28
2025-06-27,2025-06,Tec,Monterrey,rapido_universitario,Friday,1,1,18.9,0,0,111,167.25,8.1,1.98,4,4,17061.4,5368.29,379.12,366.14,1143.11,11987.04,2500.0,1455.98,830.59,224.66,9804.73,-7193.53
2025-06-28,2025-06,Centro,Monterrey,salon_y_retiro,Saturday,1,0,18.8,0,0,168,174.95,7.66,1.68,3,4,27141.67,8597.53,575.16,519.4,1818.49,12733.98,3200.0,1325.24,802.22,194.39,15631.1,-2624.75
2025-06-28,2025-06,Cumbres,Monterrey,familiar,Saturday,1,0,18.8,0,0,98,179.21,7.89,1.75,3,4,16177.33,5042.85,375.39,286.73,1083.88,12244.6,2900.0,1301.64,814.47,311.94,9388.47,-8184.17
2025-06-28,2025-06,Tec,Monterrey,rapido_universitario,Saturday,1,0,18.8,0,0,128,167.92,7.82,1.68,3,4,19813.41,6058.21,396.44,460.25,1327.5,11757.43,2500.0,1310.38,833.77,219.01,11571.01,-5049.58
2025-06-29,2025-06,Centro,Monterrey,salon_y_retiro,Sunday,1,0,16.2,0,0,165,182.14,7.96,1.56,5,3,27659.8,8338.36,609.36,522.88,1853.21,12859.79,3200.0,1258.46,855.3,236.14,16335.99,-2073.7
2025-06-29,2025-06,Cumbres,Monterrey,familiar,Sunday,1,0,16.2,0,0,115,161.95,8.06,1.58,4,3,17123.55,5210.54,377.65,308.43,1147.28,12105.22,2900.0,1294.3,799.94,230.44,10079.65,-7250.25
2025-06-29,2025-06,Tec,Monterrey,rapido_universitario,Sunday,1,0,16.2,0,0,127,155.15,7.68,1.58,3,4,18190.13,5603.47,317.15,415.5,1218.74,12275.4,2500.0,1388.77,831.78,250.34,10635.28,-6611.01
2025-06-30,2025-06,Centro,Monterrey,salon_y_retiro,Monday,0,0,15.5,0,0,124,190.42,8.09,1.65,4,4,21702.48,6731.49,473.72,417.08,1454.07,11467.77,3200.0,1325.53,830.36,227.25,12626.13,-4424.78
2025-06-30,2025-06,Cumbres,Monterrey,familiar,Monday,0,0,15.5,0,0,64,171.94,7.26,1.86,4,4,10205.68,3128.58,200.37,190.84,683.78,10836.29,2900.0,1316.38,812.6,257.01,6002.1,-10120.17
2025-06-30,2025-06,Tec,Monterrey,rapido_universitario,Monday,0,0,15.5,0,0,97,152.18,7.3,1.59,3,4,13684.26,4316.56,341.67,317.25,916.85,11025.23,2500.0,1479.11,807.94,245.15,7791.93,-8265.5
2025-07-01,2025-07,Centro,Monterrey,salon_y_retiro,Tuesday,0,0,17.9,0,0,108,180.75,8.08,1.6,2,3,17944.64,5513.78,325.69,318.17,1256.12,12031.15,3200.0,1397.27,865.3,252.29,10530.88,-7215.13
2025-07-01,2025-07,Cumbres,Monterrey,familiar,Tuesday,0,0,17.9,0,0,79,175.85,7.92,1.74,2,3,12792.67,3878.38,178.34,248.91,895.49,10838.64,2900.0,1466.43,826.97,258.1,7591.54,-8698.59
2025-07-01,2025-07,Tec,Monterrey,rapido_universitario,Tuesday,0,0,17.9,0,0,77,176.3,8.01,1.71,1,4,12487.01,3745.42,221.8,275.18,874.09,11101.83,2500.0,1400.96,847.1,229.89,7370.53,-8709.26
2025-07-02,2025-07,Centro,Monterrey,salon_y_retiro,Wednesday,0,0,18.6,0,0,103,179.79,8.3,1.43,2,3,16981.08,5065.65,277.78,331.94,1188.68,11751.08,3200.0,1414.81,841.93,259.96,10117.02,-7350.76
2025-07-02,2025-07,Cumbres,Monterrey,familiar,Wednesday,0,0,18.6,0,0,79,167.82,7.82,1.61,2,3,12221.34,3702.83,226.71,228.24,855.49,10988.13,2900.0,1401.76,889.58,180.53,7208.07,-9151.93
2025-07-02,2025-07,Tec,Monterrey,rapido_universitario,Wednesday,0,0,18.6,0,0,84,161.68,8.11,2.03,3,5,12480.03,3849.85,285.53,282.29,873.6,11062.27,2500.0,1441.27,788.3,257.1,7188.76,-8860.19
2025-07-03,2025-07,Centro,Monterrey,salon_y_retiro,Thursday,0,0,19.6,0,31,98,191.6,8.4,2.57,2,6,17199.82,5140.62,300.37,309.02,1203.99,11701.01,3200.0,1429.95,747.64,239.61,10245.82,-7072.38
2025-07-03,2025-07,Cumbres,Monterrey,familiar,Thursday,0,0,19.6,0,31,83,164.97,8.36,2.52,2,5,12548.21,3767.46,188.15,218.16,878.37,10940.4,2900.0,1378.62,879.01,268.4,7496.06,-8870.37
2025-07-03,2025-07,Tec,Monterrey,rapido_universitario,Thursday,0,0,19.6,0,31,72,163.83,8.16,2.55,2,6,10832.94,3248.09,167.6,250.77,758.31,10892.63,2500.0,1441.7,806.33,220.71,6408.18,-9453.19
2025-07-04,2025-07,Centro,Monterrey,salon_y_retiro,Friday,1,0,18.0,0,46,163,187.42,7.86,2.7,2,6,28149.06,8623.3,402.58,531.05,1970.43,12958.71,3200.0,1372.49,894.28,266.27,16621.69,-2070.05
2025-07-04,2025-07,Cumbres,Monterrey,familiar,Friday,1,0,18.0,0,46,97,174.85,7.94,2.76,2,5,15613.65,4723.52,260.96,297.07,1092.96,12222.71,2900.0,1420.84,831.43,208.3,9239.14,-8344.14
2025-07-04,2025-07,Tec,Monterrey,rapido_universitario,Friday,1,0,18.0,0,46,113,158.68,7.96,2.7,1,5,16503.35,4931.37,280.83,372.34,1155.23,12268.04,2500.0,1455.11,742.81,252.65,9763.57,-7455.03
2025-07-05,2025-07,Centro,Monterrey,salon_y_retiro,Saturday,1,0,16.8,0,0,156,190.12,8.31,1.95,2,3,27194.77,8161.7,468.3,557.4,1903.63,13117.26,3200.0,1392.3,821.53,247.16,16103.73,-2674.52
2025-07-05,2025-07,Cumbres,Monterrey,familiar,Saturday,1,0,16.8,0,0,110,168.31,7.39,1.62,3,4,17146.56,5208.27,377.38,296.21,1200.26,12594.46,2900.0,1442.45,759.43,262.35,10064.45,-7894.25
2025-07-05,2025-07,Tec,Monterrey,rapido_universitario,Saturday,1,0,16.8,0,0,108,162.51,8.11,1.53,2,2,16128.52,4951.57,259.88,355.46,1129.0,11955.26,2500.0,1535.65,870.99,204.78,9432.61,-7634.07
2025-07-06,2025-07,Centro,Monterrey,salon_y_retiro,Sunday,1,0,17.4,0,0,155,185.1,8.02,1.9,2,2,26388.51,8175.66,465.68,474.55,1847.2,13000.09,3200.0,1370.87,811.96,251.05,15425.43,-3208.54
2025-07-06,2025-07,Cumbres,Monterrey,familiar,Sunday,1,0,17.4,0,0,112,169.12,7.88,1.82,2,5,17450.16,5217.33,304.9,332.35,1221.51,12132.24,2900.0,1519.06,815.19,214.96,10374.07,-7207.38
2025-07-06,2025-07,Tec,Monterrey,rapido_universitario,Sunday,1,0,17.4,0,0,111,165.07,7.76,1.89,2,3,16901.15,5189.83,325.65,398.18,1183.08,12288.7,2500.0,1550.85,872.9,214.0,9804.4,-7622.04
2025-07-07,2025-07,Centro,Monterrey,salon_y_retiro,Monday,0,1,16.5,0,0,102,177.18,8.35,2.11,2,4,16563.04,4966.97,263.24,318.95,1159.41,11787.05,3200.0,1422.71,842.33,239.76,9854.47,-7637.38
2025-07-07,2025-07,Cumbres,Monterrey,familiar,Monday,0,1,16.5,0,0,87,168.25,8.16,1.9,2,3,13443.91,4128.83,233.9,261.86,941.07,11372.0,2900.0,1524.94,840.38,220.54,7878.25,-8979.61
2025-07-07,2025-07,Tec,Monterrey,rapido_universitario,Monday,0,1,16.5,0,0,69,159.2,8.0,2.01,2,2,10105.89,3108.7,139.99,226.04,707.41,11156.6,2500.0,1322.66,849.05,266.52,5923.74,-10171.09
2025-07-08,2025-07,Centro,Monterrey,salon_y_retiro,Tuesday,0,1,14.6,0,0,101,175.12,8.49,2.11,1,2,16184.83,4922.88,304.9,288.04,1132.94,11762.29,3200.0,1313.71,838.73,244.44,9536.07,-7823.1
2025-07-08,2025-07,Cumbres,Monterrey,familiar,Tuesday,0,1,14.6,0,0,94,171.78,7.98,2.0,3,3,14859.59,4678.39,333.85,275.22,1040.17,10906.22,2900.0,1499.89,889.32,227.33,8531.95,-7890.81
2025-07-08,2025-07,Tec,Monterrey,rapido_universitario,Tuesday,0,1,14.6,0,0,83,169.27,7.92,2.06,1,3,12936.12,3902.71,196.71,288.46,905.53,10789.65,2500.0,1340.66,768.28,258.26,7642.71,-8014.15
